COMPANY NAME,Symbol,Company_Age,Log_Issue_Price,Range_Width_pct,Days_to_List,Revenue_CAGR,PAT_CAGR,Avg_Operating_Margin,Avg_ROE_pct,Avg_ROCE_pct,Avg_DE_pct,Avg_Interest_Coverage,Avg_Assets_Turnover,Log_Latest_Revenue
FINO Payments Bank Limited,FINOPB,-0.2711864406779661,0.47944251054627324,-5.307640382826162,1.3333333333333333,-0.5582564924345892,-0.39516596594201975,-0.5080332469962467,-0.39794015083934803,0.0,0.0,0.0,0.0,-0.13082088076499168
FSN Ecommerce Ventures Limited,NYKAA,-0.6101694915254238,1.0545288671821382,-3.7258973857418716,1.0,0.3002126301350206,0.46902933316196777,-0.6549055506624326,-0.8144513826940233,-0.5139117043121151,0.6420024037205417,-0.21901136298090784,1.2572728750203153,1.2677239039820039
Fedbank Financial Services Limited,FEDFINA,0.5423728813559322,-0.7372273456817026,0.023993328900743828,0.0,0.22314837240253532,0.1913134179635083,3.227895476936407,-0.38739761576514486,1.7502908966461328,3.6997962063019285,-0.26757801234354267,-0.9634324719648951,0.16969143081203694
FiveStar Business Finance Limited,FIVESTAR,1.2881355932203389,0.31019093547686577,0.18830207491719855,1.3333333333333333,0.0038100818596079867,-0.2099542626318286,4.093712722778572,0.039548022598870275,0.7792664841432807,0.9874675584818248,-0.16925265809155748,-0.8845549596402836,0.44418494726965196
Flair Writing Industries Limited,FLAIR,-0.8813559322033898,-0.07184981403436803,0.7071717991797543,0.3333333333333333,-0.01292724004066388,0.024328980806798357,0.24041141896664112,0.06885086367691187,0.06747091033538669,-0.3333594607305219,0.9398973294110863,0.1859255647651552,-0.23858957519155746
Fujiyama Power Systems Limited,UTLSOLAR,-0.9491525423728814,-0.3190015600062927,0.7071717991797543,-1.0,1.3831518666059852,1.4962654038485095,-0.5410831788269473,-0.6306868867082963,-0.5404688569472964,0.13651565031091617,-0.11784045682644052,0.19632699496180728,0.2992069936871339
Fusion Micro Finance Limited,FUSION,0.6101694915254238,0.09242215933639976,-0.25818908273625973,1.6666666666666667,-0.5968593081832794,-0.7092430141485716,1.6923824538711738,-1.8727597112967318,0.35795687885010263,3.6997962063019285,-0.29157293649420307,-0.8724199577441898,-0.013006616719676251
G R Infraprojects Limited,GRINFRA,0.5423728813559322,0.7997717722814309,-10.164915684830396,1.3333333333333333,-0.8736188556627963,-0.4582155797110452,0.5882436565850516,0.031059930257075593,-0.27229637234770715,0.3711135496681821,-0.13122224144892417,-0.3289452299691209,1.1476709139656573
GK Energy Limited,GKENERGY,-0.3389830508474576,-0.6611709584305093,0.6178674239798867,-1.0,2.2168841752986053,4.277363135453812,0.013815216452130187,1.9259589652096345,1.7502908966461328,1.3266447196530284,0.01978427640306863,0.9712335446123843,-0.016346827453314238
GNG Electronics Limited,EBGNG,-0.2033898305084746,-0.2857576273185664,0.18830207491719855,-0.3333333333333333,0.8295685382104966,0.6779707825283482,-0.3227658884706498,0.9247425188549184,1.0739048596851473,1.271385274598945,-0.13690373190286664,1.5771168535673652,0.05242731210051739
GPT Healthcare Limited,GPTHEALTH,0.9491525423728814,-0.4937330298233026,-0.3947289593347958,-1.0,-0.6397439672243121,-0.4922310852651478,0.3410263528230308,0.48747060254642766,0.30826488706365507,-0.11592726132622655,0.24992789986733577,0.25873557614171955,-0.9492406039477559
Gandhar Oil Refinery (India) Limited,GANDHAR,0.7457627118644068,-0.5759274399607729,0.8688708453996241,0.0,-0.8514488269927203,-0.5834778048851005,-0.4282725918942838,0.15367772281242395,0.37657426420260104,-0.2655327376286773,-0.027628770836938293,1.7825450999512436,0.6412539105835021
Ganesh Consumer Products Limited,GANESHCP,0.2033898305084746,-0.022399981753322574,-0.05663021728125752,-0.3333333333333333,-0.21174481231048112,-0.2654529048371842,-0.38166015141786264,-0.15789473684210534,0.005766598220397045,-0.23273632230757157,0.1198015804349081,1.5933690882496343,-0.5132222704676404
Garuda Construction and Engineering Limited,GARUDA,-0.4745762711864407,-1.0687396028901806,0.7071717991797543,-0.3333333333333333,2.0358360958965873,0.6803886630945916,1.41306154071453,1.4486254156191711,1.5589151266255998,-0.4242566755499816,7.586722039568553,-0.19372663741264426,-0.8695077269242805
Gland Pharma Limited,GLAND,0.0,1.3024311067084704,-11.225678815027061,1.0,-0.5809875331964474,-0.578535657315846,0.8898010545154764,-0.3956694509772119,-0.3195242984257358,-0.5639598683179181,6.295495183711138,-0.4875670404680643,0.9770976113211383
Global Health Limited,MEDANTA,-0.06779661016949153,0.014191689062543467,0.17852179241621202,1.0,-0.09778317492111178,0.08556110094774119,0.45483041369531957,-0.12010380342226908,-0.23246064339493513,-0.16219888174740021,0.13848993482148017,-0.19892735251097027,0.6835289918412154
Glottis Limited,GLOTTIS,-1.2881355932203389,-0.8072752370643455,3.9745470918185264,0.0,-0.32298068893678034,-0.1269285529520905,-0.3177284812266099,1.9259589652096345,1.7502908966461328,0.486093692846319,7.586722039568553,5.594669267024216,-0.6426726663022738
Go Digit General Insurance Limited,GODIGIT,-0.8813559322033898,-0.1674369476581913,0.4057695328801905,0.0,0.34931891150223787,5.6839260284010065,-0.7567157579327632,-0.9868623793690697,-1.0840691307323753,-0.5234362752782566,-0.46005652650400874,-0.5967820575329108,1.2977224144470876
Go Fashion (India) Limited,GOCOLORS,-0.4745762711864407,0.6334357500913484,0.21211493665872777,0.6666666666666666,-0.09211226737963775,-0.2316410586353871,0.41494152282130986,-0.28910875030411154,-0.3678473648186174,-0.05066102314887373,-0.14575762819403584,-0.3003412969283276,-0.5194616304392758
Godavari Biorefineries Limited,GODAVARIB,3.1864406779661016,0.05419369227247674,0.3190022137939454,-0.3333333333333333,-0.8736188556627963,-1.1778653750743104,-0.5276385821575293,-1.1284567350579842,-0.7080253251197809,0.9144589016042225,-0.2729999423198938,0.139119128880221,0.09159100239133347
Gopal Snacks Limited,GOPAL,-0.4067796610169492,0.16629043612117017,-0.008376723307003375,-1.0,-0.8736188556627963,-0.19528072864201265,-0.35525882927021946,0.4873084096991323,0.4866358658453113,0.03205831635052536,0.5544788602411029,2.461238420282789,-0.1117950286153613
HDB Financial Services Limited,HDBFS,-0.2711864406779661,0.6936829071646846,1.076457458790025,-0.3333333333333333,-0.42655454028082135,0.012599779879117092,2.779739852238781,-0.09480171924418138,1.7502908966461328,3.6997962063019285,-0.2619253619426659,-0.9296278238257759,1.7090742113412787
HMA Agro Industries Limited,HMAAGRO,-0.3389830508474576,0.4912968356862777,0.35682386570331964,1.6666666666666667,0.04273829587318524,-0.3240642267678446,-0.5739497702631103,0.309382856216041,0.4990930869267625,0.4110362125725038,0.4114321970352426,3.0255160084511616,1.0082108501292701
Happiest Minds Technologies Limited,HAPPSTMNDS,-0.5423728813559322,-0.5912819448255695,-11.254051254229907,0.6666666666666666,-0.04122852949097554,-0.4183924030845302,0.5542712545710796,0.2968940069742926,0.3479637234770704,0.2686680252913207,0.3191440272250102,-0.1495205590768732,0.22432115451440293
Happy Forging Limited,HAPPYFORGE,1.6271186440677967,0.8130474062294626,-0.1287171526910496,0.0,-0.26799481334474445,-0.0913327971181894,0.8612820090571142,0.08669207687940955,0.15261806981519502,-0.33816690181324127,1.5854530772336621,-0.20152771006013329,-0.08140486268780238
Hariom Pipe Industries Limited,HARIOMPIPE,-0.2711864406779661,-0.6611709584305093,2.3146505527774446,0.6666666666666666,0.9506445770772792,-0.02431959391400698,-0.15047653828511992,0.017760116778850005,0.1053901437371662,0.41221194544599493,-0.09707561861913815,0.6045831301803999,-0.03536295344553345
Harsha Engineers International Limited,HARSHA,-0.4745762711864407,-0.0013007379017988274,-0.3693518509568944,1.3333333333333333,-0.7958550724155109,-0.22303683066513447,0.00020044992085920516,-0.3366312545616738,-0.25504791238877483,-0.16606573653132664,0.41616196573801706,0.0533073297578416,-0.041809219899604184
Heranba Industries Limited,HERANBA,0.7457627118644068,0.5509916978693642,-11.254051254229907,0.6666666666666666,-0.8736188556627963,-1.490702117026602,-0.36595613397915344,-0.7134052388289677,-0.48886036960985635,-0.11151173120133757,0.6398454173155679,0.136518771331058,-0.06960055310079755
Hexaware Technologies Limited,HEXT,0.7457627118644068,0.6556126783516295,-0.48935546515072065,-0.3333333333333333,-0.38665912574874345,-0.18985787950925598,0.05522526168837112,0.4974049144432729,0.44502053388090357,-0.28953075194649097,1.2777008709696027,0.6182350073135056,1.4993238885172002
Highway Infrastructure Limited,HILINFRA,-0.2033898305084746,-1.328894910669043,3.9745470918185264,-0.3333333333333333,-0.309350828516466,0.270381647310005,-0.40129801869662945,0.14054010218149385,0.4967659137577001,0.4958457438469981,-0.07919478571840569,1.9229644076060455,-0.7452845572883534
Home First Finance Company India Limited,HOMEFIRST,-0.4745762711864407,0.38658914518294096,-11.254051254229907,1.0,0.6252061305354761,0.1034108649362932,4.49963612122808,-0.18157489254723874,1.1129192334017788,3.246564247269687,-0.24335236776835667,-0.9790346172598732,0.06284353407878068
Honasa Consumer Limited,HONASA,-0.8813559322033898,-0.017076578584743075,-0.1362584110412507,-0.3333333333333333,0.25244982287327117,1.3344174464907554,-0.4707681980893922,-0.5246127645770822,-0.722262149212868,-0.5639598683179181,0.3152217800080753,0.3991548837965219,0.24686074827679752
Hyundai Motor India Limited,HYUNDAI,0.4745762711864407,1.5329674030347256,-0.37336557728196046,-0.3333333333333333,-0.5472741988320436,-0.16418286911086744,-0.1378433276978889,1.3253588516746413,1.2028576317590698,-0.44408737001619886,2.6205802618676817,1.5693157809198766,2.698858163411406
ICICI Prudential Asset Management Company Limited,ICICIAMC,0.6779661016949152,1.6187126304839254,-0.48562940989862463,-1.0,0.06573035410960944,-0.05072763151155187,4.1897845859743565,1.9259589652096345,1.7502908966461328,-0.3971103098709306,7.586722039568553,0.2665366487892086,0.8917438509496914
INOX India Limited,INOXINDIA,1.8305084745762712,0.5951577846753181,0.023993328900743828,-1.0,-0.10743994544321815,-0.13271444526343035,0.6728096929752562,0.8981428918984673,1.036943874058864,-0.4210952604901499,2.5619772740381834,-0.04030554201202654,-0.056403764391277034
IRM ENERGY LIMITED,IRMENERGY,-0.8135593220338984,0.3647127497564643,-0.10452539323095475,0.0,-0.015870555273330995,-0.8874861416774884,0.15435424560755925,0.20233557700105434,-0.22534223134839146,0.14411872289282576,-0.025436926803945208,0.09491305054444979,-0.2892613197996426
Indegene Limited,INDGN,0.3389830508474576,0.2692941593015329,-0.3206188198240743,-0.3333333333333333,-0.04361759415082708,-0.0002622037240336115,0.3541232292110683,0.33533371178331023,0.25323408624229965,-0.183257563881486,1.0835207936782605,0.136518771331058,0.5160279116071583
India Pesticides Limited,IPL,1.2881355932203389,-0.09477179000284461,-7.694076956954108,1.3333333333333333,-0.562493496952112,-0.6304415644434743,0.4573212916849113,-0.09674803341172651,-0.005766598220397045,-0.5131159533887234,1.1120147661071695,-0.08451162034779774,-0.3581306592465896
India Shelter Finance Corporation Limited,INDIASHLTR,0.3389830508474576,0.3440144304007377,-0.31828878501186814,-0.3333333333333333,0.6748319296791322,0.3034641174123887,4.0290061726651,-0.20493066255778128,0.7623374401095141,1.963238752155511,-0.224433292957259,-0.9504306842190801,-0.1041778213046928
Indigo Paints Limited,INDIGOPNTS,0.2033898305084746,1.2966664557319774,-11.254051254229907,1.6666666666666667,-0.4836132670559085,-0.20068201741066222,0.1202082767578741,-0.07323007055388861,-0.10651950718685822,-0.5170089355698384,4.427928707388822,0.1157159109377539,-0.15885526900755567
Indiqube Spaces Limited,INDIQUBE,-0.8135593220338984,-0.2857576273185664,0.18830207491719855,-0.3333333333333333,0.7458299897494849,0.41468849170100097,-0.6026142238827366,1.9259589652096345,-1.261002737850787,-0.5639598683179181,-0.34455211397588964,-0.8542174549000487,-0.10468284699367154
Indogulf Cropsciences Limited,IGCL,0.6779661016949152,-0.9358018177899514,1.076457458790025,-1.0,-0.5870164507641205,-0.28171140537544065,-0.2300521037175403,-0.3171681128862217,-0.09529431895961675,0.4251711344515863,-0.09073080694468476,0.1547212741751992,-0.6601459855953508
Innova Captab Limited,INNOVACAP,-0.13559322033898305,0.2616454300055755,-0.20779936637250804,-1.0,-0.10214543421020299,-0.0681646628757097,0.026384220458686606,0.2488849241748438,0.06692334017796032,0.17667345978993576,0.9514333506373652,0.21452949780594835,-0.05409247223489408
Interarch Building Products Limited,INTERARCH,1.3559322033898304,0.8622838684160381,1.466258988378653,-0.3333333333333333,0.07522785017567733,0.8303596497649562,-0.27557706536731735,-0.04452193658259667,0.041735112936344854,-0.46825521241573903,2.493107227317298,0.8594181699983747,0.06432272144418605
International Gemmological Institute (India) Limited,IGIL,0.2711864406779661,0.19994889639236577,-0.5051832799724639,-1.0,0.6105999716639883,0.11180369986847379,3.3977795869101355,1.9259589652096345,1.7502908966461328,-0.49492475309609646,5.218376881813463,0.04940679343409723,-0.07199811006156769
Inventurus Knowledge Solutions Limited,IKS,-0.2033898305084746,1.1981229573767043,-0.4545914384655328,-1.0,1.0351240829711519,0.14526023896352613,1.348063909122798,1.3011921174276213,0.9493326488706366,-0.11234780791137572,1.3738824479437037,-0.04030554201202654,0.4362918848325353
Ivalue Infosolutions Limited,IVALUE,-0.3389830508474576,-0.08610449518860788,0.06740600761411054,-1.0,-0.8736188556627963,-0.06485429351529218,-0.06615072517333762,0.25569702376125203,0.46363791923340175,-0.4303966138893242,0.22327969083463117,0.19632699496180728,-0.3604357720210385
J G Chemicals Limited,JGCHEM,0.13559322033898305,-0.3457740870577409,-0.034741471711479094,0.0,-0.46421982493311925,-0.25582531802293795,-0.194165293669933,0.18271024247830672,0.36398015058179334,-0.3198777237811568,3.3278537232508514,1.4210954006175849,-0.42127608969977937
JNK India Limited,JNKINDIA,-0.4745762711864407,0.1958127322289485,-0.44517742779690667,-0.3333333333333333,0.4029363907402787,-0.18616941336273882,0.22970997851487693,0.9686967804719813,1.138518138261465,-0.21983591994565477,0.21878064255638235,0.0533073297578416,-0.5416866619375995
JSW Cement Limited,JSWCEMENT,-0.2033898305084746,-0.6954425638216886,1.171919057872945,-1.0,-0.6662815630048439,-1.490702117026602,-0.04614478762809113,-1.2719974049144434,-0.7581279945242986,2.5423525108428704,-0.24485205052777292,-0.4823663253697383,0.9681777004558216
JSW Infrastructure Limited,JSWINFRA,-0.2033898305084746,-0.8763031536682102,0.1330722443234205,0.0,0.1464882665922081,0.42988098163766414,2.007344096805589,-0.1274024815505636,-0.43533538672142374,0.4944087370016202,-0.0788487050816173,-0.7840078010726474,0.8552151394630311
Jain Resource Recycling Limited,JAINREC,-1.2881355932203389,-0.3040680513581181,0.4715930163249065,-0.3333333333333333,1.1980223172667024,0.6021458408109125,-0.46868979971089275,1.6435001216446365,1.7502908966461328,2.4371244186654133,-0.05398857933898598,2.874045181212416,1.2318168257012472
Jana Small Finance Bank Limited,JSFB,-0.2033898305084746,0.19373718712376986,0.21211493665872777,-0.3333333333333333,-0.060959403652723995,1.6292173307533857,-0.008062573897417219,-0.38350498743005446,0.0,0.0,0.0,0.0,0.5226091741765806
Juniper Hotels Limited,JUNIPER,1.2203389830508475,0.07351973520471444,0.023993328900743828,-0.3333333333333333,0.5633264342315802,2.9584461067184558,0.8034440912594741,-1.9832130403049228,-0.9291067761806981,2.865705178450123,-0.26434792640018456,-0.8906224605883309,-0.3644413991136555
Jupiter Life Line Hospitals Limited,JLHL,0.06779661016949153,0.6878440996546558,1.171919057872945,1.3333333333333333,-0.06300613088919431,0.28212654469725035,0.4796107901895927,0.035276944286757,-0.1892026009582478,0.3604013168208185,0.22281824998558006,-0.141719486429384,-0.09774328078006
Jyoti CNC Automation Limited,JYOTICNC,0.8135593220338984,0.0013007379017995933,-0.40737917952317215,-0.3333333333333333,0.3859115080983769,8.157117662686192,0.30304926105677094,-2.108101532722407,0.3671629021218343,3.6997962063019285,-0.09257657034088936,-0.3438972858768081,0.12467666611696547
KFin Technologies Limited,KFINTECH,-0.9491525423728814,0.08773525337105281,0.5205110149505138,0.6666666666666666,-0.07040569701431376,-0.038680504825492894,1.8136655142526485,0.5471575703511475,0.4191478439425052,-0.3546010346449286,2.766626290592375,-0.391353811149033,-0.19790559150248305
KRN Heat Exchanger and Refrigeration Limited,KRN,-0.9491525423728814,-0.34966749581493217,0.023993328900743828,0.0,0.9116263348434269,0.6762446908930072,0.3154618336843494,1.3662314491930896,1.2298254620123203,-0.004911950671473985,0.5993539828113285,0.38355273850154387,-0.7729130843407488
KSH International Limited,KSHINTL,1.6271186440677967,0.1290277000490922,-0.11121907667532918,-0.3333333333333333,0.7974284928205061,0.27615641266799146,-0.4755897213926503,0.09609926202254471,0.37342573579739896,0.4720959398024772,-0.09984426371344518,2.261010888997237,0.41731252883984193
Kalpataru Limited,KALPATARU,1.0169491525423728,0.19373718712376986,3.9745470918185264,-0.3333333333333333,0.4101024358450485,2.731103794977037,-0.5760647647189143,-1.851836833995621,-1.246697467488022,3.6997962063019285,-0.3110688123666147,-0.9192263936291238,0.5066591517753609
Kalyan Jewellers India Limited,KALYANKJIL,-0.4067796610169492,-1.1437772202946868,-9.972399690239351,0.6666666666666666,0.6683113309630182,0.6191156488989346,-0.44433145808174784,-0.12999756710729055,0.13591718001368921,0.5850708052463814,-0.15233316029301489,0.7736063708759954,2.195832282126846
Kaynes Technology India Limited,KAYNES,-0.3389830508474576,0.494235130095805,-0.573060427918928,0.6666666666666666,1.5187039282149504,0.919172003841899,0.1828571871660221,-0.35431027491687617,-0.13088637919233403,-0.15065057218999814,-0.08311703293534055,-0.20672842515845932,0.5557232988711559
Keystone Realtors Limited,RUSTOMJEE,0.5423728813559322,0.4239841405668552,0.0,0.6666666666666666,-0.06800531581486546,-0.6676810213818621,0.03291789111165325,-0.6894006974292435,-0.7355407255304587,0.5633850655797673,-0.05866066793562897,-0.7398017227368762,0.3145986302019858
Krishna Institute of Medical Sciences Limited,KIMS,2.0338983050847457,0.78733325989774,-9.809636167539649,1.3333333333333333,0.11573634208758979,-0.6645536710494548,0.6064137962757268,0.13567431676263064,-0.20467145790554414,0.3625960181846687,0.4073945896060449,-0.2821387940841867,0.5836016043924042
Kross Limited,KROSS,0.8135593220338984,-0.27495512396394095,0.023993328900743828,-0.3333333333333333,0.058069931470057415,0.35793501247669585,-0.06620461737746244,0.3708539453410105,0.5513860369609856,0.2159168103673513,-0.01217050239372432,0.7684056557776693,-0.6964025384885377
Krsnaa Diagnostics Limited,KRSNAA,-0.4745762711864407,0.912480129276433,-7.2417600877144555,1.3333333333333333,-0.3376086374123841,-0.29461083078497863,0.4046372496135539,-0.53499310680399,-0.5321184120465435,-0.21933949939906974,0.020937878525696563,-0.47196489517308626,-0.5608840480843297
Krystal Integrated Services Limited,KRYSTAL,0.2033898305084746,0.6640853360099486,-0.24832256484685025,-1.0,0.10548828253651418,-0.0024645450275308117,-0.3845048882786469,0.03381720866109803,0.0268138261464749,0.13008831060249806,-0.015169867912556954,0.973833902161547,-0.2240327663647536
LG Electronics India Limited,LGEINDIA,0.4067796610169492,1.0659413218864502,0.7071717991797543,-0.3333333333333333,-0.576805634089896,-0.317650281218415,-0.16137488618104462,1.1973886951585426,1.228182751540041,-0.4974133876783194,4.065697640883659,1.5719161384690392,1.9292330255253043
Landmark Cars Limited,LANDMARK,-0.2033898305084746,0.36641539310307575,-0.12992435017398246,0.6666666666666666,-0.41442249020558447,-0.7533224920572238,-0.6095875889658876,-0.20541724109966747,-0.1529260780287474,0.8754506976015052,-0.21405087385360783,2.016577279375914,0.746254953155297
Latent View Analytics Limited,LATENTVIEW,-0.2033898305084746,-0.44444026676679227,-3.731754302125541,1.6666666666666667,0.30253938305544475,-0.2667070409468222,1.1103193345746172,-0.2902441002351797,-0.35552703627652293,-0.5639598683179181,2.4711887869873683,-0.5629774093937916,-0.3202507615030883
Laxmi Organic Industries Limited,LXCHEM,0.9491525423728814,-0.8006668631574486,-10.959414385584981,0.6666666666666666,-0.8736188556627963,-1.0000307792355922,-0.39408937025630997,-0.524937150271673,-0.5247262149212868,-0.3242671265088571,0.5580550268212494,0.2483341459450675,0.3524940252859817
Le Travenues Technology Limited,IXIGO,-0.2033898305084746,-1.0868958224456502,1.0010120014502901,0.0,0.6691103248346305,8.157117662686192,-0.4880246572885877,-0.7837969345551862,-0.900770020533881,-0.32983226211004846,1.046374805329642,-0.07671054770030886,-0.2360280371420145
Lenskart Solutions Limited,LENSKART,-0.3389830508474576,0.1684330175336558,-0.04058573047887275,0.0,1.6680875020487862,3.607606994044559,-0.5528846648410487,-1.1067228935203959,-1.1103524982888433,-0.34117155248994085,-0.22258752956105435,-0.46416382252559724,1.186027718900605
Life Insurance Corporation of India,LICI,3.1864406779661016,0.9079531447344978,-0.09910837649200263,0.6666666666666666,-0.6778539635658745,8.157117662686192,-0.5404593274195577,1.5928148568648122,-1.2832477754962355,-0.5639598683179181,7.586722039568553,-0.9270274662766129,4.607283790050474
Likhitha Infrastructure Limited,LIKHITHA,0.0,-0.8691463609352463,-4.302803649533035,0.6666666666666666,-0.31052361162647946,-0.5852664613328856,0.49522539225706175,0.31327548455113124,0.4771902806297057,-0.5639598683179181,4.5395973928592035,0.3757516658540548,-0.9761835885591054
M&B Engineering Limited,MBEL,1.4915254237288136,0.13126476634873527,-0.144583176752533,-0.3333333333333333,-0.2554411960896064,0.6061341741585291,-0.20363836275828495,0.16843727191630836,0.3957392197125256,0.26451376913831876,-0.07458037722789405,0.5109702584105315,-0.23600520678632622
MTAR Technologies Limited,MTARTECH,0.2711864406779661,0.4764532923890321,-11.254051254229907,1.3333333333333333,0.343996487762856,-0.2723370550066017,0.5451842942764354,-0.35950044603033005,-0.294883641341547,-0.18249986936301393,0.08565495760512207,-0.4485616772306191,-0.4902974508818294
Macrotech Developers Limited,LODHA,0.5423728813559322,0.33170694317602045,-11.254051254229907,1.3333333333333333,-0.29434913740698815,0.08889921452391986,0.9594920734005143,-0.431189684534912,-0.24984599589322382,0.48367037675706775,-0.02278364192190106,-0.8126117341134406,1.655746351648437
Mangal Electrical Industries Limited,MEIL,-0.3389830508474576,0.4552335222764026,0.0008553771444114913,0.0,0.3181966229073252,0.7495806175563953,-0.10833071008321751,0.22066336874543835,0.5568617385352497,0.5518367560223651,-0.12095518255753589,0.7241995774418981,-0.800651435419335
Mankind Pharma Limited,MANKIND,0.8135593220338984,1.019356356863133,0.023993328900743828,1.6666666666666667,-0.257075677800666,-0.3515443502071239,0.6943762471874872,0.13648528099910792,0.09922997946611897,-0.2518942362961801,1.4534809944050298,-0.21452949780594835,1.54120302153774
Manoj Vaibhav Gems N Jewellers Limited,MVGJL,0.9491525423728814,-0.3694026493622852,0.32586288553565396,0.3333333333333333,-0.4306883094122818,0.041031177420470764,-0.3872124002292666,0.0018652177438974688,0.3122347707049966,0.673694936510425,-0.1360673703639614,1.0336421257922963,0.3258679788918879
Mazagon Dock Shipbuilders Limited,MAZDOCK,4.677966101694915,-0.7071759227090214,3.9745470918185264,1.6666666666666667,0.08277463868031058,0.3690612709688209,0.5341102064024689,0.6640986132511556,0.60805954825462,-0.5400794272874535,7.586722039568553,-0.711197789696083,1.516361290777183
MedPlus Health Services Limited,MEDPLUS,-0.2033898305084746,0.7565114105351283,-7.73814999421914,0.6666666666666666,-0.2628195609647343,-0.037432828582476346,-0.5658883812339682,-0.7069175249371503,-0.7330766598220397,-0.3265924648586507,-0.21128222875930086,1.0804485616772306,1.0001358662709152
Medi Assist Healthcare Services Limited,MEDIASSIST,0.2033898305084746,0.20200956302379885,0.0861004625624559,0.0,0.041064685709410985,-0.3293380988534719,0.3366957250650511,0.034303787202984354,0.012850787132101383,-0.39616972357213764,0.9713906673588281,-0.2561352185925564,-0.4711789008420317
Meesho Limited,MEESHO,-0.8135593220338984,-0.9358018177899514,1.076457458790025,-0.3333333333333333,0.9493635514130229,0.6488285397088048,-2.782024940345944,-2.108101532722407,-1.512542778918549,-0.13497413387678323,-0.48500317240583724,0.7996099463676255,1.4603649721913792
Metro Brands Limited,METROBRAND,1.7627118644067796,0.35614874119601025,-5.168163045219781,0.6666666666666666,-0.0448111504720612,-0.13959985535082903,0.7647989293769288,0.4003730435487796,0.04091375770020543,-0.10594659560014613,0.04885504989329188,-0.23793271574841546,0.3789495766064451
Midwest Limited,MIDWESTLTD,1.4915254237288136,1.0073060176915811,-0.5244738937176403,0.3333333333333333,-0.8179718777513387,-0.25741967141658695,0.6662009602678527,0.1100478468899521,0.06897672826830924,-0.12026440925954944,0.3793620580261869,-0.23793271574841546,-0.7156385414992658
Motisons Jewellers Limited,MOTISONS,-0.5423728813559322,-1.5335640270475828,1.2040288684735778,0.0,-0.4732866219733889,0.37209742599034046,0.14854933050129118,-0.2531019382045252,0.1370123203285422,0.2480796363066313,0.021168598950222172,0.09751340809361281,-0.9233612786696099
Mrs. Bectors Food Specialities Limited,BECTORFOOD,0.5423728813559322,-0.11831969871135882,-11.153565532053165,0.3333333333333333,-0.06718615405378145,0.00025581150248345154,-0.15302518356798975,-0.06933744221879819,-0.1407426420260095,-0.25928828970057993,0.47718751802503323,0.6539899236144968,0.1182298956451378
Mukka Proteins Limited,MUKKA,-0.4745762711864407,-2.1010638830208728,3.9745470918185264,-1.0,-0.2025674718102876,-0.06612823797164637,-0.32238959191732064,0.28456735057983945,0.7674024640657079,1.1764905680096152,-0.13468304781680793,0.7606045831301803,-0.1286110476803869
Muthoot Microfin Limited,MUTHOOTMF,0.7457627118644068,-0.10941371345138928,-0.46667436968453657,0.0,0.40530609896638803,0.24405482361078956,2.421516674299929,-0.8138026113048415,0.4305099247091032,3.6997962063019285,-0.2807290765415008,-0.8932228181374939,0.21841730858922218
Nazara Technologies Limited,NAZARA,0.0,1.0359488614390757,-11.254051254229907,1.6666666666666667,1.307609904288458,-0.24735924887156924,0.18782848683351014,-0.9987024572216366,-0.6024811772758385,-0.5027172493076238,2.191324912037838,-0.5473752640988135,0.4042007007850726
Nephrocare Health Services Limited,NEPHROPLUS,-0.4067796610169492,0.28439106255888513,-0.5403714943732356,-0.3333333333333333,0.5726846990835843,8.157117662686192,-0.3590570100295142,-0.9597761738707324,-0.8350616016427104,-0.012906934211213689,-0.24254484628251713,-0.26653664878920846,-0.3962516112218725
Netweb Technologies India Limited,NETWEB,0.2711864406779661,0.35614874119601025,0.023993328900743828,0.6666666666666666,2.2168841752986053,0.9606478215128055,0.09794881029290788,1.4786310923688264,1.4977241615331964,-0.16185922558394716,0.8255753590586609,0.617584917926215,0.1617339565300006
Niva Bupa Health Insurance Company Limited,NIVABUPA,-0.3389830508474576,-1.281628913703872,1.076457458790025,-1.0,0.559133990735136,2.785537587271896,-0.8344010859265706,-1.619252290973968,-1.405082135523614,-0.31655954433819294,-0.48500317240583724,-0.30034129692832773,0.9716513263719866
Ola Electric Mobility Limited,OLAELEC,-0.9491525423728814,-1.2589331676881421,0.7071717991797543,-1.0,0.5799513796702693,-1.490702117026602,-3.421883314157763,-2.108101532722407,-1.512542778918549,0.4787671352179899,-0.48500317240583724,-0.4771656102714123,0.7488617119044424
Om Freight Forwarders Limited,OMFREIGHT,0.5423728813559322,-0.7683638891827431,0.5047485487267043,-0.3333333333333333,-0.8736188556627963,-0.20542521820417686,-0.43256539391119875,-0.3661503527694429,-0.025889801505818023,-0.05912629983801,0.010901540058833814,0.7241995774418981,-0.9432489233174055
One 97 Communications Limited,PAYTM,0.2033898305084746,1.6127196350321065,-4.504050020622975,0.6666666666666666,-0.3131978401793541,1.927493233946547,-2.072484037785633,-1.9439623712594276,-1.512542778918549,-0.2800595704655901,-0.48500317240583724,-0.6279863481228668,1.2101523424098741
One MobiKwik Systems Limited,MOBIKWIK,-0.3389830508474576,-0.14560315931034912,0.07051802759356696,-0.3333333333333333,-0.03969190352005693,0.5176734223860112,-1.3727318850552632,-2.108101532722407,-1.512542778918549,1.6930292104300575,-0.48500317240583724,-0.08451162034779774,-0.3086882954104928
